2021-12-29 21:45:00,800
2021-12-29 22:00:00,3680
2021-12-29 22:15:00,1000
2021-12-29 22:30:00,360
2021-12-29 22:45:00,440
2021-12-29 23:00:00,240
2021-12-29 23:15:00,240
2021-12-29 23:30:00,280
2021-12-29 23:45:00,560
2021-12-30 00:00:00,480
2021-12-30 00:15:00,440
2021-12-30 00:30:00,440
2021-12-30 00:45:00,936
2021-12-30 01:00:00,3720
2021-12-30 01:15:00,160
2021-12-30 01:30:00,400
2021-12-30 01:45:00,584
2021-12-30 02:00:00,440
2021-12-30 02:15:00,480
2021-12-30 02:30:00,200
2021-12-30 02:45:00,504
2021-12-30 03:00:00,400
2021-12-30 03:15:00,520
2021-12-30 03:30:00,560
2021-12-30 03:45:00,616
2021-12-30 04:00:00,2480
2021-12-30 04:15:00,2720
2021-12-30 04:30:00,200
2021-12-30 04:45:00,16
2021-12-30 05:00:00,200
2021-12-30 05:15:00,160
2021-12-30 05:30:00,40
2021-12-30 05:45:00,16
2021-12-30 06:00:00,680
2021-12-30 06:15:00,560
2021-12-30 06:30:00,400
2021-12-30 06:45:00,32
2021-12-30 07:00:00,3520
2021-12-30 07:15:00,3680
2021-12-30 07:30:00,240
2021-12-30 07:45:00,423
2021-12-30 08:00:00,360
2021-12-30 08:15:00,240
2021-12-30 08:30:00,400
2021-12-30 08:45:00,544
2021-12-30 09:00:00,320
2021-12-30 09:15:00,280
2021-12-30 09:30:00,280
2021-12-30 09:45:00,576
2021-12-30 10:00:00,400
2021-12-30 10:15:00,1480
2021-12-30 10:30:00,3320
2021-12-30 10:45:00,320
2021-12-30 11:00:00,360
2021-12-30 11:15:00,280
2021-12-30 11:30:00,360
2021-12-30 11:45:00,464
2021-12-30 12:00:00,360
2021-12-30 12:15:00,400
2021-12-30 12:30:00,280
2021-12-30 12:45:00,400
2021-12-30 13:00:00,320
2021-12-30 13:15:00,400
2021-12-30 13:30:00,2320
2021-12-30 13:45:00,2112
2021-12-30 14:00:00,400
2021-12-30 14:15:00,240
2021-12-30 14:30:00,240
2021-12-30 14:45:00,544
2021-12-30 15:00:00,400
2021-12-30 15:15:00,400
2021-12-30 15:30:00,360
2021-12-30 15:45:00,416
2021-12-30 16:00:00,240
2021-12-30 16:15:00,200
2021-12-30 16:30:00,3440
2021-12-30 16:45:00,2856
2021-12-30 17:00:00,320
2021-12-30 17:15:00,440
2021-12-30 17:30:00,360
2021-12-30 17:45:00,464
2021-12-30 18:00:00,400
2021-12-30 18:15:00,520
2021-12-30 18:30:00,360
2021-12-30 18:45:00,480
2021-12-30 19:00:00,400
2021-12-30 19:15:00,240
2021-12-30 19:30:00,240
2021-12-30 19:45:00,1312
2021-12-30 20:00:00,3200
2021-12-30 20:15:00,400
2021-12-30 20:30:00,440
2021-12-30 20:45:00,560
2021-12-30 21:00:00,240
2021-12-30 21:15:00,160
2021-12-30 21:30:00,320
2021-12-30 21:45:00,496
2021-12-30 22:00:00,400
2021-12-30 22:15:00,400
2021-12-30 22:30:00,1280
2021-12-30 22:45:00,2688
2021-12-30 23:00:00,360
2021-12-30 23:15:00,280
2021-12-30 23:30:00,360
2021-12-30 23:45:00,560
2021-12-31 00:00:00,400
2021-12-31 00:15:00,400
2021-12-31 00:30:00,360
2021-12-31 00:45:00,504
2021-12-31 01:00:00,1160
2021-12-31 01:15:00,3480
2021-12-31 01:30:00,280
2021-12-31 01:45:00,496
2021-12-31 02:00:00,320
2021-12-31 02:15:00,240
2021-12-31 02:30:00,280
2021-12-31 02:45:00,520
2021-12-31 03:00:00,400
2021-12-31 03:15:00,320
2021-12-31 03:30:00,1520
2021-12-31 03:45:00,2624
2021-12-31 04:00:00,320
2021-12-31 04:15:00,320
2021-12-31 04:30:00,440
2021-12-31 04:45:00,88
2021-12-31 05:00:00,400
2021-12-31 05:15:00,360
2021-12-31 05:30:00,240
2021-12-31 05:45:00,1904
2021-12-31 06:00:00,2720
2021-12-31 06:15:00,440
2021-12-31 06:30:00,440
2021-12-31 06:45:00,584
2021-12-31 07:00:00,360
2021-12-31 07:15:00,320
2021-12-31 07:30:00,240
2021-12-31 07:45:00,456
2021-12-31 08:00:00,560
2021-12-31 08:15:00,480
2021-12-31 08:30:00,2240
2021-12-31 08:45:00,2136
2021-12-31 09:00:00,280
2021-12-31 09:15:00,240
2021-12-31 09:30:00,440
2021-12-31 09:45:00,504
2021-12-31 10:00:00,320
2021-12-31 10:15:00,400
2021-12-31 10:30:00,400
2021-12-31 10:45:00,448
2021-12-31 11:00:00,280
2021-12-31 11:15:00,2400
2021-12-31 11:30:00,2840
2021-12-31 11:45:00,496
2021-12-31 12:00:00,400
2021-12-31 12:15:00,200
2021-12-31 12:30:00,280
2021-12-31 12:45:00,504
2021-12-31 13:00:00,400
2021-12-31 13:15:00,440
2021-12-31 13:30:00,440
2021-12-31 13:45:00,520
2021-12-31 14:00:00,600
2021-12-31 14:15:00,3600
2021-12-31 14:30:00,1080
2021-12-31 14:45:00,536
2021-12-31 15:00:00,520
2021-12-31 15:15:00,480
2021-12-31 15:30:00,480
2021-12-31 15:45:00,520
2021-12-31 16:00:00,360
2021-12-31 16:15:00,400
2021-12-31 16:30:00,360
2021-12-31 16:45:00,1472
2021-12-31 17:00:00,3440
2021-12-31 17:15:00,760
2021-12-31 17:30:00,240
2021-12-31 17:45:00,440
2021-12-31 18:00:00,400
2021-12-31 18:15:00,440
2021-12-31 18:30:00,440
2021-12-31 18:45:00,520
2021-12-31 19:00:00,280
2021-12-31 19:15:00,240
2021-12-31 19:30:00,240
2021-12-31 19:45:00,560
2021-12-31 20:00:00,400
2021-12-31 20:15:00,3360
2021-12-31 20:30:00,1800
2021-12-31 20:45:00,448
2021-12-31 21:00:00,320
2021-12-31 21:15:00,280
2021-12-31 21:30:00,320
2021-12-31 21:45:00,496
2021-12-31 22:00:00,440
2021-12-31 22:15:00,520
2021-12-31 22:30:00,400
2021-12-31 22:45:00,416
2021-12-31 23:00:00,1760
2021-12-31 23:15:00,3440
2021-12-31 23:30:00,440
2021-12-31 23:45:00,480
